Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","05/02/2025 14:13 UTC"
"Last updated:","8 October 2024"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2024
Origin:,"214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
"Country of asylum:","214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
Year,"Country of origin","Country of asylum","Refugees under UNHCR's mandate",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
2024,Colombia,"Bolivia (Plurinational State of)",200,6,0,0,0,0,0,,0
2024,Colombia,Brazil,282,2030,0,0,0,0,0,,0
2024,Colombia,"Bosnia and Herzegovina",0,0,0,0,0,0,5,,0
2024,Colombia,Canada,7987,10647,0,0,0,0,0,,0
2024,Colombia,Chile,1235,2865,0,0,0,0,0,,0
2024,Colombia,Colombia,0,0,0,6976227,0,0,0,,876000
2024,Colombia,"Costa Rica",2291,4095,0,0,0,0,0,,0
2024,Colombia,Cyprus,0,5,0,0,0,0,0,,0
2024,Colombia,Denmark,7,34,0,0,0,0,0,,0
2024,Colombia,"Dominican Rep.",0,27,0,0,0,0,0,,0
2024,Colombia,Ecuador,17993,4606,0,0,0,0,0,,0
2024,Colombia,Finland,19,69,0,0,0,0,0,,0
2024,Colombia,France,1990,776,0,0,0,0,0,,0
2024,Colombia,"United Kingdom of Great Britain and Northern Ireland",46,1857,0,0,0,0,0,,0
2024,Colombia,Germany,192,5664,0,0,0,0,0,,0
2024,Colombia,Greece,0,9,0,0,0,0,0,,0
2024,Colombia,Guatemala,13,93,0,0,0,0,3862,,0
2024,Colombia,Honduras,5,11,0,0,0,0,9554,,0
2024,Colombia,Iceland,12,37,0,0,0,0,0,,0
2024,Colombia,Ireland,5,13,0,0,0,0,0,,0
2024,Colombia,Israel,0,128,0,0,0,0,0,,0
2024,Colombia,Italy,1366,3639,0,0,0,0,0,,0
2024,Colombia,Luxembourg,0,116,0,0,0,0,0,,0
2024,Colombia,Mexico,603,5247,0,0,0,0,4064,,0
2024,Colombia,Malta,0,30,0,0,0,0,0,,0
2024,Colombia,"Netherlands (Kingdom of the)",378,950,0,0,0,0,0,,0
2024,Colombia,Norway,115,274,0,0,0,0,0,,0
2024,Colombia,"New Zealand",36,34,0,0,0,0,0,,0
2024,Colombia,Panama,1583,420,0,0,0,0,0,,0
2024,Colombia,Paraguay,22,137,0,0,0,0,0,,0
2024,Colombia,Peru,748,3857,0,0,0,0,5628,,0
2024,Colombia,Poland,5,8,0,0,0,0,0,,0
2024,Colombia,Portugal,14,295,0,0,0,0,0,,0
2024,Colombia,Romania,0,5,0,0,0,0,0,,0
2024,Colombia,"El Salvador",16,13,0,0,0,0,0,,0
2024,Colombia,Spain,3962,89640,0,0,0,0,0,,0
2024,Colombia,Suriname,0,6,0,0,0,0,0,,0
2024,Colombia,Sweden,45,168,0,0,0,0,0,,0
2024,Colombia,Switzerland,341,322,0,0,0,0,0,,0
2024,Colombia,"Sint Maarten (Dutch part)",7,11,0,0,0,0,0,,0
2024,Colombia,"Trinidad and Tobago",8,81,0,0,0,0,0,,0
2024,Colombia,Uruguay,174,274,0,0,0,0,0,,0
2024,Colombia,"United States of America",4842,250260,0,0,0,0,0,,0
2024,Colombia,"Venezuela (Bolivarian Republic of)",29173,1572,5,0,0,0,0,,0
2024,"Costa Rica",Argentina,5,0,0,0,0,0,0,,0
2024,"Costa Rica",Brazil,0,12,0,0,0,0,0,,0
2024,"Costa Rica",Canada,41,88,0,0,0,0,0,,0
2024,"Costa Rica",Chile,5,0,0,0,0,0,0,,0
2024,"Costa Rica","Costa Rica",0,0,0,0,0,0,0,,3051
2024,"Costa Rica",Finland,0,5,0,0,0,0,0,,0
2024,"Costa Rica","United Kingdom of Great Britain and Northern Ireland",5,8,0,0,0,0,0,,0
2024,"Costa Rica",Guatemala,0,5,0,0,0,0,0,,0
2024,"Costa Rica",Ireland,5,8,0,0,0,0,0,,0
2024,"Costa Rica",Italy,6,22,0,0,0,0,0,,0
2024,"Costa Rica",Mexico,59,180,0,0,0,0,0,,0
2024,"Costa Rica",Panama,0,5,0,0,0,0,0,,0
2024,"Costa Rica",Peru,0,5,0,0,0,0,0,,0
2024,"Costa Rica","El Salvador",0,5,0,0,0,0,0,,0
2024,"Costa Rica",Spain,22,155,0,0,0,0,0,,0
2024,"Costa Rica",Sweden,0,5,0,0,0,0,0,,0
2024,"Costa Rica","United States of America",71,1878,0,0,0,0,0,,0
2024,"Costa Rica",Zambia,5,0,0,0,0,0,0,,0
2024,Cuba,"Antigua and Barbuda",5,0,0,0,0,0,0,,0
2024,Cuba,Argentina,265,557,0,0,0,0,0,,0
2024,Cuba,Armenia,5,29,0,0,0,0,0,,0
2024,Cuba,Australia,0,31,0,0,0,0,0,,0
2024,Cuba,Austria,17,23,0,0,0,0,0,,0
2024,Cuba,Belgium,7,44,0,0,0,0,0,,0
2024,Cuba,Bahamas,5,8,0,0,0,0,723,,0
2024,Cuba,Belarus,0,10,0,0,0,0,0,,0
2024,Cuba,"Bolivia (Plurinational State of)",48,0,0,0,0,0,0,,0
2024,Cuba,Brazil,1091,26225,0,0,0,0,0,,0
2024,Cuba,Belize,0,5,0,0,0,0,0,,0
2024,Cuba,Canada,630,1065,0,0,0,0,0,,0
2024,Cuba,"Cayman Islands",49,93,0,0,0,0,0,,0
2024,Cuba,Chile,19,84,0,0,0,0,0,,0
2024,Cuba,Colombia,103,525,0,0,0,0,0,,0
2024,Cuba,"Costa Rica",1070,6600,0,0,0,0,0,,0
2024,Cuba,Cuba,0,0,0,0,0,0,6,,0
2024,Cuba,Cyprus,5,0,0,0,0,0,0,,0
2024,Cuba,Czechia,30,5,0,0,0,0,0,,0
2024,Cuba,"Dominican Rep.",39,167,0,0,0,0,0,,0
2024,Cuba,Ecuador,89,150,0,0,0,0,0,,0
2024,Cuba,Ethiopia,5,0,0,0,0,0,0,,0
2024,Cuba,Finland,0,10,0,0,0,0,0,,0
2024,Cuba,France,534,87,0,0,0,0,0,,0
2024,Cuba,"United Kingdom of Great Britain and Northern Ireland",33,25,0,0,0,0,0,,0
2024,Cuba,Germany,141,380,0,0,0,0,0,,0
2024,Cuba,Greece,46,71,0,0,0,0,0,,0
2024,Cuba,Guatemala,13,122,0,0,0,0,0,,0
2024,Cuba,Guyana,5,43,0,0,0,0,0,,0
2024,Cuba,Haiti,5,0,0,0,0,0,0,,0
2024,Cuba,Honduras,5,13,0,0,0,0,18813,,0
2024,Cuba,Croatia,0,31,0,0,0,0,0,,0
2024,Cuba,Hungary,73,0,0,0,0,0,0,,0
2024,Cuba,Iceland,0,5,0,0,0,0,0,,0
2024,Cuba,Ireland,8,0,0,0,0,0,0,,0
2024,Cuba,Italy,176,659,0,0,0,0,0,,0
2024,Cuba,Lithuania,7,0,0,0,0,0,0,,0
2024,Cuba,"Rep. of Moldova",0,10,0,0,0,0,0,,0
2024,Cuba,Mexico,8418,39155,0,0,0,0,2540,,0
2024,Cuba,Montenegro,5,26,0,0,0,0,0,,0
2024,Cuba,"Netherlands (Kingdom of the)",96,26,0,0,0,0,0,,0
2024,Cuba,Panama,35,798,0,0,0,0,0,,0
2024,Cuba,Paraguay,1156,425,0,0,0,0,0,,0
2024,Cuba,Peru,549,7162,0,0,0,0,0,,0
2024,Cuba,Poland,12,7,0,0,0,0,0,,0
2024,Cuba,Portugal,0,5,0,0,0,0,0,,0
2024,Cuba,Romania,10,0,0,0,0,0,0,,0
2024,Cuba,"Russian Federation",9,5,0,0,0,0,0,,0
2024,Cuba,"El Salvador",5,58,0,0,0,0,0,,0
2024,Cuba,Spain,1334,5725,0,0,0,0,0,,0
2024,Cuba,"Serbia and Kosovo: S/RES/1244 (1999)",13,28,0,0,0,0,0,,0
2024,Cuba,"Saint Kitts and Nevis",5,0,0,0,0,0,0,,0
2024,Cuba,Suriname,12,2405,0,0,0,0,0,,0
2024,Cuba,Slovakia,37,0,0,0,0,0,0,,0
2024,Cuba,Sweden,14,18,0,0,0,0,0,,0
2024,Cuba,Switzerland,56,24,0,0,0,0,0,,0
2024,Cuba,"Trinidad and Tobago",136,2034,0,0,0,0,0,,0
2024,Cuba,Uruguay,46,20950,0,0,0,0,0,,0
2024,Cuba,"United States of America",4327,218225,0,0,0,0,0,,0
2024,"Curacao ","United States of America",8,0,0,0,0,0,0,,0
2024,"Cabo Verde",Brazil,0,42,0,0,0,0,0,,0
2024,"Cabo Verde",Canada,0,5,0,0,0,0,0,,0
2024,"Cabo Verde",France,9,6,0,0,0,0,0,,0
2024,"Cabo Verde",Germany,5,0,0,0,0,0,0,,0
2024,"Cabo Verde",Israel,0,5,0,0,0,0,0,,0
2024,"Cabo Verde",Mexico,0,5,0,0,0,0,0,,0
2024,"Cabo Verde",Peru,0,5,0,0,0,0,0,,0
2024,"Cabo Verde",Spain,0,5,0,0,0,0,0,,0
2024,"Cabo Verde","United States of America",0,216,0,0,0,0,0,,0
2024,Cyprus,Australia,0,8,0,0,0,0,0,,0
2024,Cyprus,Canada,5,0,0,0,0,0,0,,0
2024,Cyprus,"United Kingdom of Great Britain and Northern Ireland",5,8,0,0,0,0,0,,0
2024,Cyprus,"United States of America",0,22,0,0,0,0,0,,0
2024,Czechia,Australia,5,0,0,0,0,0,0,,0
2024,Czechia,Belgium,5,0,0,0,0,0,0,,0
2024,Czechia,Canada,234,102,0,0,0,0,0,,0
2024,Czechia,"Costa Rica",0,5,0,0,0,0,0,,0
2024,Czechia,France,24,0,0,0,0,0,0,,0
2024,Czechia,"United Kingdom of Great Britain and Northern Ireland",0,18,0,0,0,0,0,,0
2024,Czechia,Germany,372,0,0,0,0,0,0,,0
2024,Czechia,"Netherlands (Kingdom of the)",5,0,0,0,0,0,0,,0
2024,Czechia,"New Zealand",9,0,0,0,0,0,0,,0
2024,Czechia,"Russian Federation",8,0,0,0,0,0,0,,0
2024,Czechia,"United States of America",8,42,0,0,0,0,0,,0
2024,Denmark,Canada,21,14,0,0,0,0,0,,0
2024,Denmark,"United States of America",0,13,0,0,0,0,0,,0
2024,Djibouti,Egypt,20,28,0,0,0,0,0,,0
2024,Djibouti,Belgium,243,200,0,0,0,0,0,,0
2024,Djibouti,Canada,134,219,0,0,0,0,0,,0
2024,Djibouti,Cyprus,5,15,0,0,0,0,0,,0
2024,Djibouti,Ethiopia,55,5,0,0,0,0,0,,0
2024,Djibouti,Finland,0,5,0,0,0,0,0,,0
2024,Djibouti,France,941,228,0,0,0,0,0,,0
2024,Djibouti,"United Kingdom of Great Britain and Northern Ireland",9,6,0,0,0,0,0,,0
2024,Djibouti,Germany,52,72,0,0,0,0,0,,0
2024,Djibouti,Greece,61,16,0,0,0,0,0,,0
2024,Djibouti,Ireland,0,6,0,0,0,0,0,,0
2024,Djibouti,Kuwait,0,5,0,0,0,0,0,,0
2024,Djibouti,"Netherlands (Kingdom of the)",0,6,0,0,0,0,0,,0
2024,Djibouti,Philippines,0,5,0,0,0,0,0,,0
2024,Djibouti,Somalia,0,5,0,0,0,0,0,,0
2024,Djibouti,Sudan,0,5,0,0,0,0,0,,0
2024,Djibouti,Sweden,27,8,0,0,0,0,0,,0
2024,Djibouti,Switzerland,22,9,0,0,0,0,0,,0
2024,Djibouti,"United States of America",393,958,0,0,0,0,0,,0
2024,Djibouti,Yemen,5,6,0,0,0,0,0,,0
2024,Dominica,Brazil,0,29,0,0,0,0,0,,0
2024,Dominica,Canada,6,9,0,0,0,0,0,,0
2024,Dominica,Finland,0,5,0,0,0,0,0,,0
2024,Dominica,France,16,18,0,0,0,0,0,,0
2024,Dominica,"United Kingdom of Great Britain and Northern Ireland",36,45,0,0,0,0,0,,0
2024,Dominica,Germany,5,0,0,0,0,0,0,,0
2024,Dominica,Ireland,0,5,0,0,0,0,0,,0
2024,Dominica,Italy,5,0,0,0,0,0,0,,0
2024,Dominica,Mexico,0,15,0,0,0,0,0,,0
2024,Dominica,"Netherlands (Kingdom of the)",5,5,0,0,0,0,0,,0
2024,Dominica,Peru,0,11,0,0,0,0,0,,0
2024,Dominica,Spain,0,5,0,0,0,0,0,,0
2024,Dominica,"United States of America",15,424,0,0,0,0,0,,0
2024,"Dominican Rep.",Argentina,16,182,0,0,0,0,0,,0
2024,"Dominican Rep.",Australia,0,5,0,0,0,0,0,,0
2024,"Dominican Rep.",Austria,0,5,0,0,0,0,0,,0
2024,"Dominican Rep.",Belgium,0,5,0,0,0,0,0,,0
2024,"Dominican Rep.",Brazil,8,586,0,0,0,0,0,,0
2024,"Dominican Rep.",Bulgaria,0,5,0,0,0,0,0,,0
2024,"Dominican Rep.",Canada,166,327,0,0,0,0,0,,0
2024,"Dominican Rep.",Chile,0,78,0,0,0,0,0,,0
2024,"Dominican Rep.","Costa Rica",0,178,0,0,0,0,0,,0
2024,"Dominican Rep.",Cyprus,0,5,0,0,0,0,0,,0
2024,"Dominican Rep.",Ecuador,0,22,0,0,0,0,0,,0
2024,"Dominican Rep.",Finland,5,0,0,0,0,0,0,,0
2024,"Dominican Rep.",France,290,46,0,0,0,0,0,,0
2024,"Dominican Rep.","United Kingdom of Great Britain and Northern Ireland",0,6,0,0,0,0,0,,0
2024,"Dominican Rep.",Germany,7,13,0,0,0,0,0,,0
2024,"Dominican Rep.",Greece,9,7,0,0,0,0,0,,0
2024,"Dominican Rep.",Israel,0,8,0,0,0,0,0,,0
2024,"Dominican Rep.",Italy,12,129,0,0,0,0,0,,0
2024,"Dominican Rep.",Mexico,52,1853,0,0,0,0,0,,0
2024,"Dominican Rep.","Netherlands (Kingdom of the)",0,8,0,0,0,0,0,,0
2024,"Dominican Rep.",Panama,5,5,0,0,0,0,0,,0
2024,"Dominican Rep.",Peru,20,182,0,0,0,0,0,,0
2024,"Dominican Rep.",Portugal,0,5,0,0,0,0,0,,0
2024,"Dominican Rep.",Spain,26,125,0,0,0,0,0,,0
2024,"Dominican Rep.",Suriname,0,5,0,0,0,0,0,,0
2024,"Dominican Rep.",Switzerland,5,0,0,0,0,0,0,,0
2024,"Dominican Rep.","Trinidad and Tobago",0,136,0,0,0,0,0,,0
2024,"Dominican Rep.",Uruguay,0,1207,0,0,0,0,0,,0
2024,"Dominican Rep.","United States of America",307,10412,0,0,0,0,0,,0
2024,Ecuador,Argentina,16,23,0,0,0,0,0,,0
2024,Ecuador,Australia,0,38,0,0,0,0,0,,0
2024,Ecuador,Belgium,0,115,0,0,0,0,0,,0
2024,Ecuador,"Bolivia (Plurinational State of)",5,0,0,0,0,0,0,,0
2024,Ecuador,Brazil,5,182,0,0,0,0,0,,0
2024,Ecuador,"Bosnia and Herzegovina",0,0,0,0,0,0,8,,0
2024,Ecuador,Bulgaria,5,5,0,0,0,0,0,,0
2024,Ecuador,Canada,146,551,0,0,0,0,0,,0
2024,Ecuador,Chile,23,150,0,0,0,0,0,,0
2024,Ecuador,Colombia,5,134,0,0,0,0,229,,0
2024,Ecuador,"Costa Rica",0,157,0,0,0,0,0,,0
2024,Ecuador,"Dominican Rep.",0,23,0,0,0,0,0,,0
2024,Ecuador,Estonia,5,0,0,0,0,0,0,,0
2024,Ecuador,Finland,0,5,0,0,0,0,0,,0
2024,Ecuador,France,45,39,0,0,0,0,0,,0
2024,Ecuador,"United Kingdom of Great Britain and Northern Ireland",25,97,0,0,0,0,0,,0
2024,Ecuador,Germany,28,59,0,0,0,0,0,,0
2024,Ecuador,Guatemala,0,13,0,0,0,0,3765,,0
2024,Ecuador,Honduras,0,0,0,0,0,0,11008,,0
2024,Ecuador,Hungary,5,0,0,0,0,0,0,,0
2024,Ecuador,Ireland,0,7,0,0,0,0,0,,0
2024,Ecuador,Israel,0,29,0,0,0,0,0,,0
2024,Ecuador,Italy,33,640,0,0,0,0,0,,0
2024,Ecuador,Mexico,184,2907,0,0,0,0,1626,,0
2024,Ecuador,"Netherlands (Kingdom of the)",5,58,0,0,0,0,0,,0
2024,Ecuador,Panama,0,7,0,0,0,0,0,,0
2024,Ecuador,Paraguay,0,8,0,0,0,0,0,,0
2024,Ecuador,Peru,5,478,0,0,0,0,1222,,0
2024,Ecuador,Poland,5,0,0,0,0,0,0,,0
2024,Ecuador,Portugal,25,0,0,0,0,0,0,,0
2024,Ecuador,"El Salvador",0,21,0,0,0,0,0,,0
2024,Ecuador,Spain,123,1965,0,0,0,0,0,,0
2024,Ecuador,Sweden,0,5,0,0,0,0,0,,0
2024,Ecuador,Switzerland,0,5,0,0,0,0,0,,0
2024,Ecuador,"Trinidad and Tobago",0,5,0,0,0,0,0,,0
2024,Ecuador,Uruguay,10,59,0,0,0,0,0,,0
2024,Ecuador,"United States of America",4003,95585,0,0,0,0,0,,0
2024,"Equatorial Guinea",Argentina,0,5,0,0,0,0,0,,0
2024,"Equatorial Guinea",Belgium,5,5,0,0,0,0,0,,0
2024,"Equatorial Guinea",Brazil,0,38,0,0,0,0,0,,0
2024,"Equatorial Guinea",Canada,9,9,0,0,0,0,0,,0
2024,"Equatorial Guinea",Cameroon,7,5,0,0,0,0,0,,0
2024,"Equatorial Guinea",France,93,20,0,0,0,0,0,,0
2024,"Equatorial Guinea","United Kingdom of Great Britain and Northern Ireland",9,0,0,0,0,0,0,,0
2024,"Equatorial Guinea",Germany,28,15,0,0,0,0,0,,0
2024,"Equatorial Guinea",Greece,5,0,0,0,0,0,0,,0
2024,"Equatorial Guinea",Italy,5,5,0,0,0,0,0,,0
2024,"Equatorial Guinea",Mexico,0,25,0,0,0,0,0,,0
2024,"Equatorial Guinea","Netherlands (Kingdom of the)",0,5,0,0,0,0,0,,0
2024,"Equatorial Guinea",Peru,0,8,0,0,0,0,0,,0
2024,"Equatorial Guinea",Spain,225,80,0,0,0,0,0,,0
2024,"Equatorial Guinea",Sweden,5,0,0,0,0,0,0,,0
2024,"Equatorial Guinea",Switzerland,5,5,0,0,0,0,0,,0
2024,"Equatorial Guinea","United States of America",17,442,0,0,0,0,0,,0
2024,Eritrea,Angola,83,1791,0,0,0,0,22,,0
2024,Eritrea,Egypt,21907,15241,0,0,0,0,0,,0
2024,Eritrea,Argentina,12,0,0,0,0,0,0,,0
2024,Eritrea,Australia,50,20,0,0,0,0,0,,0
2024,Eritrea,Austria,533,42,0,0,0,0,0,,0
2024,Eritrea,Belgium,6485,1910,0,0,0,0,0,,0
2024,Eritrea,Benin,5,0,0,0,0,0,0,,0
2024,Eritrea,Belarus,0,5,0,0,0,0,0,,0
2024,Eritrea,Brazil,8,42,0,0,0,0,0,,0
2024,Eritrea,Bulgaria,12,0,0,0,0,0,0,,0
2024,Eritrea,Canada,544,311,0,0,0,0,0,,0
2024,Eritrea,"Central African Rep.",0,5,0,0,0,0,0,,0
2024,Eritrea,Chad,16,25,0,0,0,0,0,,0
2024,Eritrea,China,5,0,0,0,0,0,0,,0
2024,Eritrea,"Dem. Rep. of the Congo",9,0,0,0,0,0,0,,0
2024,Eritrea,Colombia,5,0,0,0,0,0,0,,0
2024,Eritrea,"Costa Rica",0,5,0,0,0,0,0,,0
2024,Eritrea,Cuba,5,0,0,0,0,0,0,,0
2024,Eritrea,Cyprus,56,0,0,0,0,0,0,,0
2024,Eritrea,Denmark,6002,202,0,0,0,0,0,,0
2024,Eritrea,Djibouti,1062,417,0,0,0,0,0,,0
2024,Eritrea,Ecuador,0,5,0,0,0,0,0,,0
2024,Eritrea,Eritrea,0,0,0,0,0,0,18,,0
2024,Eritrea,Estonia,5,0,0,0,0,0,0,,0
2024,Eritrea,Ethiopia,170543,8904,0,0,0,0,53,,0
2024,Eritrea,Finland,874,42,0,0,0,0,0,,0
2024,Eritrea,France,13606,437,0,0,0,0,0,,0
2024,Eritrea,"United Kingdom of Great Britain and Northern Ireland",21611,5379,0,0,0,0,0,,0
2024,Eritrea,Georgia,6,0,0,0,0,0,0,,0
2024,Eritrea,Germany,67570,3727,0,0,0,0,0,,0
2024,Eritrea,Ghana,138,75,0,0,0,0,0,,0
2024,Eritrea,Greece,3390,741,0,0,0,0,0,,0
2024,Eritrea,Guinea,14,0,0,0,0,0,0,,0
2024,Eritrea,Croatia,30,0,0,0,0,0,0,,0
2024,Eritrea,Hungary,47,0,0,0,0,0,0,,0
2024,Eritrea,Iceland,8,0,0,0,0,0,0,,0
2024,Eritrea,"Cote d'Ivoire",9,0,0,0,0,0,0,,0
2024,Eritrea,India,9,11,0,0,0,0,0,,0
2024,Eritrea,Indonesia,125,25,0,0,0,0,0,,0
2024,Eritrea,Ireland,104,27,0,0,0,0,0,,0
2024,Eritrea,Iraq,5,21,0,0,0,0,0,,0
2024,Eritrea,Israel,244,7168,0,0,0,0,8952,,0
2024,Eritrea,Italy,2890,236,0,0,0,0,0,,0
2024,Eritrea,Jordan,38,0,0,0,0,0,0,,0
2024,Eritrea,Japan,5,0,0,0,0,0,0,,0
2024,Eritrea,Kenya,1080,2592,0,0,0,0,0,,0
2024,Eritrea,"Rep. of Korea",10,0,0,0,0,0,0,,0
2024,Eritrea,Kuwait,17,23,0,0,0,0,0,,0
2024,Eritrea,Libya,214,8512,0,0,0,0,0,,0
2024,Eritrea,Lebanon,23,6,0,0,0,0,0,,0
2024,Eritrea,Lesotho,56,68,0,0,0,0,0,,0
2024,Eritrea,Liechtenstein,12,0,0,0,0,0,0,,0
2024,Eritrea,Lithuania,48,0,0,0,0,0,0,,0
2024,Eritrea,Luxembourg,2079,569,0,0,0,0,0,,0
2024,Eritrea,Latvia,32,5,0,0,0,0,0,,0
2024,Eritrea,Mexico,0,46,0,0,0,0,0,,0
2024,Eritrea,Mali,5,0,0,0,0,0,0,,0
2024,Eritrea,Malaysia,34,11,0,0,0,0,0,,0
2024,Eritrea,Malawi,0,5,0,0,0,0,0,,0
2024,Eritrea,Morocco,51,20,0,0,0,0,0,,0
2024,Eritrea,Malta,678,30,0,0,0,0,0,,0
2024,Eritrea,"Netherlands (Kingdom of the)",13508,2713,0,0,0,0,0,,0
2024,Eritrea,Niger,94,84,0,0,0,0,0,,0
2024,Eritrea,Nigeria,49,7,0,0,0,0,0,,0
2024,Eritrea,Norway,7311,296,0,0,0,0,0,,0
2024,Eritrea,"New Zealand",9,5,0,0,0,0,6,,0
2024,Eritrea,Peru,0,17,0,0,0,0,0,,0
2024,Eritrea,Philippines,20,29,0,0,0,0,0,,0
2024,Eritrea,Poland,9,190,0,0,0,0,0,,0
2024,Eritrea,Portugal,202,5,0,0,0,0,0,,0
2024,Eritrea,Qatar,0,5,0,0,0,0,0,,0
2024,Eritrea,Romania,20,0,0,0,0,0,0,,0
2024,Eritrea,"South Africa",1358,902,0,0,0,0,0,,0
2024,Eritrea,Rwanda,237,86,0,0,0,0,0,,0
2024,Eritrea,"Saudi Arabia",53,5,0,0,0,0,0,,0
2024,Eritrea,Somalia,56,53,0,0,0,0,0,,0
2024,Eritrea,Spain,398,25,0,0,0,0,0,,0
2024,Eritrea,"South Sudan",2025,2331,0,0,0,0,0,,0
2024,Eritrea,Sudan,121976,28091,0,0,0,0,47,,0
2024,Eritrea,Slovenia,86,0,0,0,0,0,0,,0
2024,Eritrea,Eswatini,5,173,0,0,0,0,0,,0
2024,Eritrea,Sweden,19535,251,0,0,0,0,0,,0
2024,Eritrea,Switzerland,38360,472,0,0,0,0,0,,0
2024,Eritrea,"Syrian Arab Rep.",18,0,0,0,0,0,0,,0
2024,Eritrea,"United Rep. of Tanzania",0,5,0,0,0,0,0,,0
2024,Eritrea,Tunisia,114,270,0,0,0,0,0,,0
2024,Eritrea,Uganda,25587,26305,0,0,0,0,0,,0
2024,Eritrea,Ukraine,10,6,0,0,0,0,0,,0
2024,Eritrea,"United States of America",4956,2646,0,0,0,0,0,,0
2024,Eritrea,Yemen,469,357,0,0,0,0,0,,0
2024,Eritrea,Zambia,258,10,0,0,0,0,0,,0
2024,Eritrea,Zimbabwe,7,5,0,0,0,0,0,,0
2024,Estonia,Australia,0,8,0,0,0,0,0,,0
2024,Estonia,Canada,5,0,0,0,0,0,0,,0
2024,Estonia,Germany,5,0,0,0,0,0,0,,0
2024,Estonia,"South Africa",5,5,0,0,0,0,0,,0
2024,Estonia,"Russian Federation",25,0,0,0,0,0,0,,0
2024,Estonia,Spain,5,0,0,0,0,0,0,,0
2024,Estonia,"United States of America",25,44,0,0,0,0,0,,0
2024,Ethiopia,Angola,0,57,0,0,0,0,5,,0
2024,Ethiopia,Egypt,5909,12559,0,0,0,0,0,,0
2024,Ethiopia,Argentina,5,0,0,0,0,0,0,,0
2024,Ethiopia,Australia,192,178,0,0,0,0,0,,0
2024,Ethiopia,Austria,255,65,0,0,0,0,0,,0
2024,Ethiopia,Belgium,464,490,0,0,0,0,0,,0
2024,Ethiopia,Brazil,16,153,0,0,0,0,0,,0
2024,Ethiopia,Bulgaria,7,0,0,0,0,0,0,,0
2024,Ethiopia,Canada,1636,2540,0,0,0,0,0,,0
2024,Ethiopia,"Central African Rep.",5,0,0,0,0,0,0,,0
2024,Ethiopia,Chad,28,19,0,0,0,0,0,,0
2024,Ethiopia,China,5,15,0,0,0,0,0,,0
2024,Ethiopia,"Dem. Rep. of the Congo",5,0,0,0,0,0,0,,0
2024,Ethiopia,Colombia,7,0,0,0,0,0,0,,0
2024,Ethiopia,Cuba,5,0,0,0,0,0,0,,0
2024,Ethiopia,Cyprus,16,26,0,0,0,0,0,,0
2024,Ethiopia,Czechia,5,5,0,0,0,0,0,,0
2024,Ethiopia,Denmark,86,18,0,0,0,0,0,,0
2024,Ethiopia,Djibouti,5498,7503,0,0,0,0,0,,0
2024,Ethiopia,Eritrea,15,0,0,0,0,0,0,,0
2024,Ethiopia,Ethiopia,0,0,0,3245484,118489,0,527,,1150839
2024,Ethiopia,Finland,184,73,0,0,0,0,0,,0
